"identifier","family","family_long_name","base_control","enhancement","is_enhancement","sort_as","control_name","assessment_objective","examine","interview","test"
"SI-18(05)","SI","","SI-18","5","True","SI-18-05-00","Personally Identifiable Information Quality Operations | Notice of Correction or Deletion","Determine if:","[SELECT FROM: System and information integrity policy; system and information integrity procedures; personally identifiable information processing policy; system configuration; individual requests for corrections or deletions; notifications of correction or deletion action; system audit records; system security plan; privacy plan; privacy impact assessment; privacy risk assessment documentation; other relevant documents or records].","[SELECT FROM: Organizational personnel responsible for sending correction or deletion notices; organizational personnel with information security and privacy responsibilities].","[SELECT FROM: Organizational processes for notifications of correction or deletion; automated mechanisms supporting and/or implementing notifications of correction or deletion]."
"SI-18(05)_ODP","SI","","SI-18","5","True","SI-18-05-01","","recipients of personally identifiable information to be notified when the personally identifiable information has been corrected or deleted are defined;","","",""
"SI-18(05)","SI","","SI-18","5","True","SI-18-05-02","","<SI-18(05)_ODP recipients> and individuals are notified when the personally identifiable information has been corrected or deleted.","","",""
"SI-19","SI","SYSTEM AND INFORMATION INTEGRITY","SI-19","","False","SI-19-00-00","De-identification","Determine if:","[SELECT FROM: System and information integrity policy; system and information integrity procedures; personally identifiable information processing policy; de-identification procedures; system configuration; datasets with personally identifiable information removed; system security plan; privacy plan; privacy impact assessment; privacy risk assessment documentation; other relevant documents or records].","[SELECT FROM: Organizational personnel responsible for identifying unnecessary identifiers; organizational personnel responsible for removing personally identifiable information from datasets; organizational personnel with information security and privacy responsibilities].","[SELECT FROM: Automated mechanisms supporting and/or implementing the removal of personally identifiable information elements]."
"SI-19_ODP[01]","SI","","SI-19","","False","SI-19-00-01","","elements of personally identifiable information to be removed from datasets are defined;","","",""
"SI-19_ODP[02]","SI","","SI-19","","False","SI-19-00-02","","the frequency at which to evaluate the effectiveness of de-identification is defined;","","",""
"SI-19a.","SI","","SI-19","","False","SI-19-00-03","","<SI-19_ODP[01] elements> are removed from datasets;","","",""
"SI-19b.","SI","","SI-19","","False","SI-19-00-04","","the effectiveness of de-identification is evaluated <SI-19_ODP[02] frequency>.","","",""
"SI-19(01)","SI","","SI-19","1","True","SI-19-01-00","De-identification | Collection","Determine if:","[SELECT FROM: System and information integrity policy; system and information integrity procedures; personally identifiable information processing policy; de-identification procedures; procedures for minimizing the collection of personally identifiable information; system configuration; data collection mechanisms; system security plan; privacy plan; privacy impact assessment; privacy risk assessment documentation; other relevant documents or records].","[SELECT FROM: Organizational personnel responsible for de-identifying the dataset; organizational personnel with information security and privacy responsibilities].","[SELECT FROM: Automated mechanisms preventing the collection of personally identifiable information]."
"SI-19(01)","SI","","SI-19","1","True","SI-19-01-01","","the dataset is de-identified upon collection by not collecting personally identifiable information.","","",""
"SI-19(02)","SI","","SI-19","2","True","SI-19-02-00","De-identification | Archiving","Determine if:","[SELECT FROM: System and information integrity policy; system and information integrity procedures; personally identifiable information processing policy; de-identification procedures; system configuration documentation; data archiving mechanisms; system security plan; privacy plan; privacy impact assessment; privacy risk assessment documentation; other relevant documents or records].","[SELECT FROM: Organizational personnel responsible for de-identifying the dataset; organizational personnel with dataset archival responsibilities; organizational personnel with information security and privacy responsibilities].","[SELECT FROM: Automated mechanisms prohibiting the archival of personally identifiable information elements]."
